driverId,truckId,eventTime
25,21,11:27.6
15,32,11:27.7
26,17,11:28.2
11,27,11:28.3
12,74,11:28.6
22,24,11:29.2
22,24,11:28.4
24,68,11:29.5
19,100,11:29.7
32,71,11:28.8
13,12,11:29.1
28,58,11:29.5
21,105,11:29.8
29,16,11:34.0
21,105,11:34.1
20,79,11:34.0
22,24,11:34.5
24,68,11:34.1
18,49,11:34.3
24,68,11:34.9
32,71,11:34.9
27,81,11:35.0
26,17,11:35.2
23,66,11:35.4
15,32,11:35.7
30,95,11:35.6
17,92,11:35.8
21,105,11:35.9
27,81,11:35.9
16,46,11:36.3
11,27,11:36.5
24,68,11:36.7
19,100,11:36.8
13,12,11:36.7
32,71,11:37.2
26,17,11:37.0
31,48,11:37.2
17,92,11:37.6
27,81,11:37.5
21,105,11:37.7
20,79,11:38.3
27,81,11:38.4
16,46,11:37.8
22,24,11:38.2
26,17,11:38.6
12,74,11:38.4
23,66,11:38.8
15,32,11:38.9
25,21,11:39.2
18,49,11:39.4
28,58,11:39.6
27,81,11:39.4
26,17,11:39.5
22,24,11:40.1
10,39,11:39.9
29,16,11:40.2
30,95,11:40.3
10,39,11:40.7
31,48,11:40.8
11,27,11:40.7
18,49,11:41.0
21,105,11:41.3
29,16,11:41.2
23,66,11:41.4
17,92,11:45.9
24,68,11:46.5
32,71,11:46.6
20,79,11:46.3
14,18,11:46.7
11,27,11:46.8
28,58,11:47.4
22,24,11:47.0
10,39,11:47.5
22,24,11:47.9
16,46,11:47.2
16,46,11:48.2
31,48,11:48.4
32,71,11:47.4
22,24,11:48.7
21,105,11:48.9
14,18,11:49.3
22,24,11:49.4
19,100,11:48.0
26,17,11:48.2
23,66,11:48.5
30,95,11:48.8
29,16,11:49.1
25,21,11:49.4
14,18,11:53.5
24,68,11:53.9
22,24,11:53.9
29,16,11:54.2
11,27,11:54.5
32,71,11:54.7
26,17,11:54.2
17,92,11:54.4
21,105,11:54.7
26,17,11:55.1
23,66,11:55.0
27,81,11:55.2
19,100,11:55.6
27,81,11:56.1
28,58,11:56.1
18,49,11:55.3
22,24,11:56.7
26,17,11:56.9
15,32,11:57.2
15,32,11:55.6
12,74,11:56.0
21,105,11:56.3
19,100,11:56.6
27,81,11:57.0
11,27,11:57.3
25,21,11:57.3
28,58,12:05.2
32,71,12:05.3
25,21,12:05.3
13,12,12:05.4
16,46,12:05.8
15,32,12:06.1
28,58,12:06.2
22,24,12:06.0
11,27,12:06.2
29,16,12:06.5
18,49,12:06.8
30,95,12:06.9
22,24,12:07.0
23,66,12:07.0
21,105,12:07.3
24,68,12:07.2
10,39,12:07.3
30,95,12:07.8
25,21,12:07.9
14,18,12:08.1
13,12,12:08.5
11,27,12:08.7
24,68,12:08.0
10,39,12:08.3
14,18,12:08.8
29,16,12:08.9
12,74,12:09.3
21,105,12:09.1
19,100,12:09.8
22,24,12:09.5
30,95,12:09.6
21,105,12:09.9
12,74,12:10.3
25,21,12:10.4
31,48,12:10.1
23,66,12:10.9
28,58,12:10.3
20,79,12:10.6
15,32,12:10.9
22,24,12:11.3
16,46,12:11.4
19,100,12:11.7
10,39,12:11.8
26,17,12:11.7
11,27,12:12.0
25,21,12:12.1
18,49,12:12.2
26,17,12:12.4
17,92,12:12.6
19,100,12:12.6
25,21,12:16.7
20,79,12:16.9
15,32,12:17.1
10,39,12:17.0
20,79,12:17.6
19,100,12:17.8
11,27,12:17.2
27,81,12:17.6
32,71,12:17.9
13,12,12:18.3
17,92,12:18.6
18,49,12:18.1
30,95,12:18.5
10,39,12:18.7
30,95,12:19.3
15,32,12:18.9
18,49,12:19.0
27,81,12:19.5
15,32,12:19.7
25,21,12:19.5
12,74,12:19.7
30,95,12:20.3
28,58,12:20.1
16,46,12:20.4
17,92,12:20.5
14,18,12:20.7
31,48,12:20.9
30,95,12:21.1
29,16,12:21.3
24,68,12:21.6
30,95,12:22.0
27,81,12:22.2
20,79,12:21.1
32,71,12:21.3
13,12,12:22.6
21,105,12:22.9
15,32,12:21.5
19,100,12:23.2
13,12,12:23.5
10,39,12:22.1
23,66,12:22.2
19,100,12:22.4
12,74,12:23.8
20,79,12:22.8
14,18,12:23.2
31,48,12:23.3
20,79,12:23.8
32,71,12:24.0
26,17,12:24.0
29,16,12:24.1
27,59,57:53.6
23,93,57:54.2
32,84,57:53.6
13,10,57:54.3
29,108,57:54.7
26,42,57:54.8
13,10,57:55.1
31,82,57:54.2
30,41,57:54.3
32,84,57:54.6
22,24,57:54.9
14,15,57:55.2
28,34,57:55.7
17,86,57:55.7
13,10,57:56.0
17,86,57:56.6
18,16,57:56.6
24,102,57:55.6
11,19,57:57.2
27,59,57:57.3
23,93,57:55.9
30,41,57:56.0
27,59,57:56.5
23,93,57:56.7
20,47,57:57.0
28,34,57:57.4
23,93,57:57.7
15,48,57:57.7
10,23,57:57.8
17,86,57:58.1
22,24,57:58.2
24,102,57:58.2
30,41,57:58.5
15,48,57:58.7
10,23,57:58.8
20,47,57:58.8
26,42,57:59.1
31,82,57:59.5
17,86,57:59.1
23,93,57:59.5
10,23,57:59.8
32,84,57:59.6
27,59,58:00.0
31,82,58:00.4
26,42,58:00.1
14,15,58:00.5
17,86,58:00.8
11,19,58:00.9
24,102,58:00.8
30,41,58:00.9
25,53,58:01.5
21,21,58:01.5
10,23,58:01.3
20,47,58:01.5
19,109,58:01.7
15,48,58:02.1
13,10,58:02.2
30,41,58:02.6
19,109,58:02.6
12,55,58:02.2
24,102,58:02.5
21,21,58:03.2
22,24,58:03.5
18,16,58:03.5
29,108,58:02.7
10,23,58:03.2
17,86,58:03.3
21,21,58:04.0
22,24,58:04.5
29,108,58:03.6
13,10,58:04.8
31,82,58:04.0
26,42,58:04.4
27,59,58:04.5
21,21,58:04.9
30,41,58:05.0
29,108,58:05.4
14,15,58:05.7
24,102,58:05.3
17,86,58:05.9
32,84,58:05.6
16,69,58:06.3
12,55,58:05.8
15,48,58:06.4
11,19,58:06.2
17,86,58:06.7
23,93,58:06.3
18,16,58:06.7
27,59,58:07.1
32,84,58:07.4
15,48,58:07.2
19,109,58:07.7
25,53,58:08.0
17,86,58:08.3
17,86,58:07.5
30,41,58:08.6
18,16,58:07.7
27,59,58:08.0
10,23,58:08.3
11,19,58:08.7
29,108,58:08.9
23,93,58:08.9
15,48,58:09.1
32,84,58:09.2
18,16,58:09.4
27,59,58:09.7
30,41,58:09.6
23,93,58:09.8
20,47,58:10.2
16,69,58:10.0
23,93,58:10.5
25,53,58:10.5
24,102,58:10.7
17,86,58:10.9
16,69,58:10.8
22,24,58:11.1
18,16,58:11.2
26,42,58:11.5
31,82,58:11.8
20,47,58:11.8
14,15,58:11.7
18,16,58:12.0
11,19,58:12.1
23,93,58:12.3
14,15,58:12.5
27,59,58:12.6
18,16,58:12.8
23,93,58:13.1
31,82,58:13.3
13,10,58:13.6
20,47,58:12.7
24,102,58:14.1
16,69,58:14.5
20,47,58:14.5
19,109,58:13.2
30,41,58:15.0
17,86,58:13.4
13,10,58:15.4
22,24,58:15.6
29,108,58:14.0
27,59,58:14.1
15,48,58:14.2
28,34,58:15.8
19,109,58:14.8
17,86,58:15.1
21,21,58:15.3
12,55,58:15.7
27,59,58:15.8
16,69,58:16.2
13,10,58:16.4
10,23,58:16.5
22,24,58:16.6
26,42,58:16.7
20,47,58:17.2
30,41,58:17.4
21,21,58:17.0
16,69,58:17.2
17,86,58:17.6
12,55,58:17.4
29,108,58:17.6
24,102,58:18.2
20,47,58:18.2
14,15,58:18.4
26,42,58:18.4
21,21,58:18.8
32,84,58:18.8
18,16,58:19.0
31,82,58:19.1
11,19,58:19.4
15,48,58:19.7
18,16,58:19.9
25,53,58:19.4
10,23,58:20.1
19,109,58:19.5
31,82,58:19.9
15,48,58:31.6
31,82,58:31.8
21,21,58:31.7
25,53,58:32.0
23,93,58:32.0
22,24,58:32.4
11,19,58:32.4
27,59,58:32.7
28,34,58:32.9
16,69,58:32.8
13,10,58:33.2
12,55,58:33.3
11,19,58:33.4
17,86,58:33.7
29,108,58:33.8
32,84,58:34.2
31,82,58:33.6
27,59,58:34.5
29,108,58:34.8
18,16,58:34.0
13,10,58:34.2
15,48,58:35.1
20,47,58:34.5
12,55,58:34.9
31,82,58:35.1
19,109,58:42.6
11,19,58:42.7
16,69,58:43.1
26,42,58:43.1
17,86,58:43.4
23,93,58:43.6
28,34,58:43.3
29,108,58:43.7
27,59,58:44.0
12,55,58:44.4
31,82,58:44.0
30,41,58:44.7
28,34,58:44.3
13,10,58:44.8
29,108,58:44.5
18,16,58:44.8
17,86,58:45.2
28,34,58:45.1
12,55,58:45.4
24,102,58:45.4
16,69,58:45.8
23,93,58:46.3
21,21,58:45.8
29,108,58:46.1
12,55,58:46.3
25,53,58:54.4
12,55,58:54.3
13,10,58:54.5
21,21,58:54.7
28,34,58:54.6
14,15,58:54.9
16,69,58:55.0
30,41,58:55.2
19,109,58:55.5
18,16,58:55.2
28,34,58:55.5
31,82,58:55.9
15,48,58:55.9
26,42,58:56.3
19,109,58:56.3
10,23,58:56.6
21,21,58:56.4
12,55,58:57.0
25,53,58:57.1
23,93,58:57.6
16,69,58:56.9
13,10,58:57.0
19,109,58:57.3
14,15,58:57.7
25,53,58:57.9
27,59,59:05.7
18,16,59:05.7
22,24,59:06.3
21,21,59:06.2
18,16,59:06.6
24,102,59:06.4
19,109,59:06.7
14,15,59:07.2
16,69,59:07.3
26,42,59:06.9
29,108,59:07.3
11,19,59:07.6
27,59,59:07.4
23,93,59:07.8
10,23,59:07.8
29,108,59:08.1
22,24,59:08.2
11,19,59:08.5
31,82,59:08.5
25,53,59:08.9
21,21,59:08.7
17,86,59:08.8
12,55,59:09.3
18,16,59:09.2
28,34,59:09.5
17,86,59:09.6
32,84,59:09.8
18,16,59:10.0
15,48,59:10.3
10,23,59:10.5
29,108,59:10.6
13,10,59:10.4
28,34,59:10.4
13,10,59:11.1
16,69,59:10.7
28,34,59:11.3
32,84,59:11.6
12,55,59:11.2
29,108,59:11.4
18,16,59:11.7
22,24,59:12.0
28,34,59:12.1
27,59,59:12.3
23,93,59:12.1
10,23,59:12.3
29,108,59:12.9
14,15,59:12.6
22,24,59:12.9
11,19,59:13.1
10,23,59:13.2
12,55,59:18.1
22,24,59:18.0
20,47,59:18.2
26,42,59:18.4
30,41,59:18.8
12,55,59:19.0
14,15,59:18.8
21,21,59:18.9
13,10,59:19.3
19,109,59:19.7
32,84,59:19.3
10,23,59:19.7
29,108,59:20.0
17,86,59:20.1
12,55,59:20.0
27,59,59:20.1
19,109,59:20.5
22,24,59:20.5
11,19,59:20.8
20,47,59:21.0
12,55,59:20.8
27,59,59:21.0
14,15,59:21.5
28,34,59:21.6
30,41,59:21.4
19,109,59:25.7
21,21,59:25.7
17,86,59:25.8
25,53,59:26.2
16,69,59:26.5
14,15,59:26.6
29,108,59:26.4
20,47,59:26.8
31,82,59:27.2
20,47,59:27.7
29,108,59:28.0
17,86,59:26.6
16,69,59:28.3
13,10,59:28.4
11,19,59:29.0
17,86,59:29.2
30,41,59:26.8
32,84,59:27.2
19,109,59:27.5
14,15,59:27.5
18,16,59:27.9
17,86,59:28.4
30,41,59:28.6
15,48,59:29.0
16,69,59:29.2
22,29,38:51.0
30,58,38:51.2
14,56,38:50.8
25,106,38:51.4
32,21,38:51.3
18,11,38:51.7
27,60,38:52.1
21,54,38:53.1
32,21,38:52.2
24,89,38:52.4
12,55,57:48.0
16,69,57:47.9
15,48,57:48.0
13,10,57:48.1
28,34,57:48.1
21,21,57:48.1
12,55,57:48.9
19,109,57:48.2
18,16,57:48.9
11,19,57:49.1
29,108,57:49.7
17,86,57:48.9
32,84,57:49.1
25,53,57:49.1
24,102,57:49.8
18,16,57:49.8
11,19,57:50.0
32,84,57:49.9
29,108,57:50.5
13,10,57:50.7
28,34,57:50.6
24,102,57:50.6
15,48,57:50.9
11,19,57:50.9
12,55,57:51.3
16,69,57:51.6
22,24,57:51.3
32,84,57:51.7
30,41,57:51.6
24,102,57:52.1
30,41,57:52.4
15,48,57:51.8
29,108,57:52.3
20,47,57:52.4
32,84,57:52.7
17,86,57:53.0
11,19,57:52.8
22,24,57:53.0
16,69,57:53.3
10,23,57:53.4
25,53,58:20.2
14,15,58:20.2
23,93,58:20.8
18,16,58:20.9
11,19,58:21.1
27,59,58:21.1
12,55,58:21.8
10,23,58:21.9
16,69,58:22.3
26,42,58:21.0
12,55,58:22.6
18,16,58:22.7
28,34,58:21.4
16,69,58:21.4
24,102,58:21.8
15,48,58:23.3
18,16,58:23.5
23,93,58:23.6
32,84,58:22.2
15,48,58:22.3
26,42,58:22.7
28,34,58:23.1
11,19,58:23.6
14,15,58:23.6
27,59,58:24.0
10,23,58:24.4
28,34,58:24.0
26,42,58:24.4
32,84,58:24.8
17,86,58:24.9
27,59,58:25.0
23,93,58:25.3
24,102,58:25.1
25,53,58:25.4
28,34,58:25.9
14,15,58:25.2
27,59,58:25.7
31,82,58:26.2
32,84,58:26.5
15,48,58:26.0
28,34,58:26.7
14,15,58:26.1
11,19,58:27.2
17,86,58:26.6
25,53,58:27.4
20,47,58:26.9
22,24,58:27.3
27,59,58:27.5
24,102,58:27.8
10,23,58:27.8
31,82,58:28.1
32,84,58:28.1
17,86,58:28.4
27,59,58:28.4
23,93,58:28.5
18,16,58:28.7
32,84,58:29.1
31,82,58:29.0
27,59,58:29.1
28,34,58:29.4
20,47,58:29.4
23,93,58:29.4
22,24,58:29.9
30,41,58:30.0
13,10,58:30.5
21,21,58:30.0
11,19,58:30.7
16,69,58:31.0
20,47,58:30.3
14,15,58:30.5
32,84,58:30.7
17,86,58:31.0
10,23,58:31.3
27,59,58:35.3
16,69,58:35.4
20,47,58:35.4
22,24,58:35.7
29,108,58:35.8
27,59,58:36.1
32,84,58:36.0
16,69,58:36.3
11,19,58:36.7
28,34,58:36.4
31,82,58:36.9
10,23,58:36.6
26,42,58:37.2
20,47,58:37.1
32,84,58:37.8
10,23,58:37.4
30,41,58:37.8
18,16,58:37.6
13,10,58:37.9
28,34,58:38.1
22,24,58:38.2
10,23,58:38.4
32,84,58:38.6
31,82,58:38.8
12,55,58:39.2
26,42,58:38.9
32,84,58:39.5
16,69,58:39.7
11,19,58:39.2
13,10,58:39.6
21,21,58:39.7
22,24,58:39.9
23,93,58:40.2
32,84,58:40.3
14,15,58:40.8
23,93,58:40.9
20,47,58:40.2
17,86,58:40.8
32,84,58:41.2
10,23,58:41.0
26,42,58:41.3
19,109,58:41.7
12,55,58:41.7
25,53,58:41.8
13,10,58:42.2
24,102,58:41.8
14,15,58:42.6
21,21,58:42.4
23,93,58:42.6
27,59,58:46.6
17,86,58:46.9
11,19,58:47.2
21,21,58:46.6
21,21,58:47.6
14,15,58:47.1
23,93,58:47.9
11,19,58:48.0
10,23,58:48.7
24,102,58:48.8
19,109,58:49.1
10,23,58:49.6
31,82,58:47.3
30,41,58:47.6
12,55,58:48.0
18,16,58:48.2
23,93,58:49.8
22,24,58:48.4
25,53,58:49.9
23,93,58:48.9
27,59,58:49.1
14,15,58:49.6
12,55,58:49.8
31,82,58:49.9
30,41,58:50.1
12,55,58:50.8
29,108,58:50.5
15,48,58:50.9
23,93,58:50.6
22,24,58:51.1
30,41,58:50.9
10,23,58:51.4
12,55,58:51.7
27,59,58:51.7
15,48,58:51.7
22,24,58:52.0
23,93,58:52.3
29,108,58:52.3
15,48,58:52.5
24,102,58:52.4
26,42,58:52.7
22,24,58:52.9
11,19,58:53.0
23,93,58:53.0
26,42,58:53.5
21,21,58:53.8
12,55,58:53.4
23,93,58:53.9
13,10,58:53.5
22,24,58:53.8
10,23,58:58.3
23,93,58:58.5
17,86,58:58.2
12,55,58:58.7
13,10,58:58.6
14,15,58:58.6
28,34,58:59.2
17,86,58:59.1
20,47,58:59.3
27,59,58:59.7
23,93,58:59.5
18,16,58:59.6
28,34,59:00.1
32,84,59:00.3
27,59,59:00.5
29,108,58:59.9
20,47,59:00.9
18,16,59:01.3
27,59,59:01.5
13,10,59:00.5
24,102,59:00.7
29,108,59:00.9
12,55,59:01.2
21,21,59:01.5
29,108,59:01.7
32,84,59:02.1
17,86,59:01.8
26,42,59:02.4
24,102,59:02.6
31,82,59:03.0
11,19,59:02.3
19,109,59:02.4
26,42,59:03.3
22,24,59:03.6
29,108,59:02.6
18,16,59:03.0
27,59,59:04.0
23,93,59:03.2
21,21,59:04.3
20,47,59:04.6
13,10,59:05.0
28,34,59:05.2
29,108,59:05.4
25,53,59:03.7
31,82,59:04.0
28,34,59:04.4
17,86,59:04.5
11,19,59:04.9
21,21,59:05.2
16,69,59:05.6
16,69,59:13.5
20,47,59:13.7
28,34,59:13.8
15,48,59:14.0
24,102,59:14.2
28,34,59:14.7
32,84,59:15.1
11,19,59:15.6
21,21,59:15.6
10,23,59:16.0
30,41,59:15.3
13,10,59:16.5
29,108,59:15.5
17,86,59:16.6
32,84,59:15.9
30,41,59:16.1
30,41,59:17.0
21,21,59:16.4
17,86,59:17.4
16,69,59:16.9
11,19,59:17.2
10,23,59:17.8
23,93,59:17.3
30,41,59:17.9
29,108,59:21.8
20,47,59:21.8
32,84,59:22.1
16,69,59:22.0
24,102,59:22.4
27,59,59:22.7
28,34,59:22.4
13,10,59:23.0
19,109,59:23.2
31,82,59:22.7
15,48,59:23.6
28,34,59:23.1
28,34,59:24.0
12,55,59:24.2
31,82,59:24.4
30,41,59:23.2
32,84,59:24.8
17,86,59:23.8
10,23,59:25.1
32,84,59:23.9
24,102,59:24.2
18,16,59:24.7
30,41,59:25.0
15,48,59:25.3
29,108,59:25.4
28,34,59:29.3
11,19,59:29.8
17,86,59:30.0
10,23,59:29.5
22,24,59:29.9
21,21,59:30.2
23,93,59:30.1
18,16,59:30.4
25,53,59:30.5
15,48,59:30.8
24,102,59:30.8
16,69,59:31.0
18,16,59:31.3
14,15,59:31.0
23,93,59:31.9
12,55,59:32.1
25,53,59:32.3
27,59,59:32.6
28,34,59:31.3
27,59,59:31.6
18,16,59:32.1
24,102,59:32.5
32,84,59:32.7
18,16,59:33.0
16,69,59:33.0
20,47,59:44.8
11,27,08:49.1
19,109,59:44.7
14,18,08:49.2
29,108,59:44.8
24,68,08:49.3
13,12,08:49.2
26,17,08:49.3
19,100,08:49.9
29,16,08:50.0
28,58,08:50.1
21,105,08:50.1
23,66,08:50.0
11,27,08:50.1
19,100,08:50.8
20,79,08:50.8
29,16,08:50.9
25,21,08:51.0
14,18,08:51.7
18,49,08:51.8
22,24,08:51.0
31,48,08:51.0
10,39,08:51.7
32,71,08:51.8
15,32,08:52.0
19,100,08:52.4
25,21,08:52.5
11,27,08:52.6
16,46,08:52.5
18,49,08:52.6
15,32,08:52.9
16,46,08:53.4
24,68,08:53.6
19,100,08:54.2
27,81,08:52.9
30,95,08:54.3
29,16,08:53.5
24,68,08:54.5
31,48,08:53.6
17,92,08:54.6
17,92,08:53.8
10,39,08:54.3
23,66,08:55.2
29,16,08:55.3
27,81,08:54.4
15,32,08:54.6
16,46,08:55.1
16,46,08:55.9
12,74,08:55.3
22,24,08:55.9
10,39,08:56.0
10,39,08:59.8
25,21,09:00.3
16,46,09:00.1
31,48,09:00.4
26,17,09:00.4
21,105,09:00.9
15,32,09:00.9
16,46,09:01.1
31,48,09:01.2
25,21,09:01.1
17,92,09:01.6
25,21,09:01.9
14,18,09:01.3
13,12,09:01.9
31,48,09:02.1
29,16,09:02.2
15,32,09:02.7
24,68,09:02.2
28,58,09:02.5
20,79,09:02.9
16,46,09:02.9
32,71,09:03.1
22,24,09:03.1
21,105,09:03.6
19,100,09:03.7
11,27,09:03.8
18,49,09:03.8
14,18,09:04.0
32,71,09:04.1
27,81,09:04.4
10,39,09:04.3
22,24,09:04.7
11,27,09:04.7
14,18,09:04.9
26,17,09:04.9
10,39,09:05.3
25,21,09:05.6
20,79,09:05.6
17,92,09:05.9
21,105,09:06.3
29,16,09:05.7
24,68,09:06.5
28,58,09:06.0
19,100,09:06.3
17,92,09:06.8
19,100,09:07.1
29,16,09:06.6
28,58,09:06.8
22,24,09:07.4
27,81,09:11.5
24,68,09:11.8
11,27,09:11.9
13,12,09:12.3
31,48,09:11.4
21,105,09:12.5
22,24,09:12.8
18,49,09:11.7
32,71,09:11.8
12,74,09:12.3
18,49,09:12.6
19,100,09:13.0
12,74,09:13.2
16,46,09:13.0
20,79,09:13.4
21,105,09:13.4
22,24,09:13.7
19,100,09:14.0
12,74,09:14.0
31,48,09:14.1
25,21,09:14.3
14,18,09:14.7
24,68,09:14.3
21,105,09:15.0
16,46,09:14.7
12,74,09:14.9
22,24,09:15.3
14,18,09:15.6
15,32,09:15.7
31,48,09:15.8
24,68,09:16.0
27,81,09:16.0
28,58,09:16.3
16,46,09:16.6
17,92,09:16.4
20,79,09:16.8
19,100,09:16.7
32,71,09:16.9
30,95,09:17.4
28,58,09:17.1
27,81,09:17.6
10,39,09:17.7
23,66,09:17.8
18,49,09:17.9
32,71,09:17.7
17,92,09:18.3
32,71,09:18.5
19,100,09:18.6
11,27,09:18.5
18,49,09:18.7
12,74,09:22.9
20,79,09:23.0
13,12,09:22.9
27,81,09:23.7
30,95,09:23.0
15,32,09:23.6
13,12,09:23.9
17,92,09:23.8
21,105,09:24.0
10,39,09:24.0
27,81,09:24.5
15,32,09:24.5
17,92,09:24.6
20,79,09:24.7
10,39,09:25.0
31,48,09:25.2
29,16,09:25.0
22,24,09:25.3
20,79,09:25.5
28,58,09:26.0
17,92,09:25.5
22,24,09:26.3
20,79,09:26.5
10,39,09:25.9
14,18,09:26.4
23,66,09:26.4
10,39,09:26.8
12,74,09:26.7
32,71,09:27.2
20,79,09:27.3
15,32,09:27.1
10,39,09:27.7
22,24,09:28.1
13,12,09:28.4
28,58,09:28.5
12,74,09:27.5
29,16,09:27.6
17,92,09:28.0
32,71,09:28.9
20,79,09:29.2
31,48,09:29.7
30,95,09:28.4
27,81,09:28.8
32,71,09:29.8
24,68,09:28.9
18,49,09:29.3
13,12,09:30.1
27,81,09:29.7
15,32,09:29.8
30,95,09:30.2
17,92,09:30.5
26,17,09:30.8
25,21,09:30.6
32,71,09:30.8
12,74,09:31.0
18,49,09:31.0
24,68,09:31.3
14,18,09:31.3
22,24,09:31.7
18,49,09:32.0
29,16,09:31.8
25,21,09:32.4
30,95,09:31.9
10,39,09:32.3
30,95,09:32.7
29,16,09:32.5
11,27,09:32.9
18,49,09:32.9
22,24,09:33.3
16,46,09:33.3
23,66,09:33.5
32,71,09:33.4
30,95,09:33.7
11,27,09:33.9
14,18,09:34.2
25,21,09:34.2
21,105,09:34.6
28,58,09:34.7
10,39,09:35.2
20,79,09:35.3
13,12,09:34.6
17,92,09:34.6
28,58,09:35.6
23,66,09:35.1
12,74,09:35.5
16,46,09:36.1
20,79,09:36.3
24,68,09:35.7
10,39,09:36.0
12,74,09:36.2
24,68,09:36.6
22,24,09:36.8
23,66,09:36.9
29,16,09:37.1
26,17,09:36.9
17,92,09:37.1
27,81,09:37.7
14,18,09:37.8
10,39,09:37.6
32,71,09:37.7
12,74,09:49.7
31,48,09:50.0
25,21,09:49.8
21,105,09:50.1
16,46,09:50.1
25,21,09:50.7
11,27,09:50.7
18,49,09:50.5
32,71,09:50.7
10,39,09:50.9
14,18,09:51.1
12,74,09:51.4
32,71,09:51.6
31,48,09:51.6
14,18,09:51.9
29,16,09:51.7
18,49,09:52.1
22,24,09:52.4
25,21,09:52.3
20,79,09:52.4
19,100,09:52.6
14,18,09:52.7
18,49,09:53.1
20,79,09:53.3
17,92,09:53.3
22,24,09:53.3
23,66,09:53.5
13,12,09:53.5
28,58,09:54.1
30,95,09:54.0
29,16,09:54.3
20,79,09:54.2
31,48,09:54.4
26,17,09:54.7
24,68,09:54.9
22,24,09:55.1
28,58,09:55.0
23,66,09:55.1
26,17,09:55.6
24,68,09:55.8
29,16,09:55.3
13,12,09:56.0
30,95,09:56.5
22,24,09:56.8
12,74,09:55.9
22,24,09:55.9
26,17,09:56.3
25,21,09:56.8
20,79,09:56.9
19,100,09:57.1
30,95,09:57.3
26,17,09:57.3
21,105,09:57.7
16,46,09:58.0
24,68,09:58.2
20,79,09:58.7
13,12,09:57.7
25,21,09:57.7
27,81,09:58.2
21,105,09:58.6
32,71,09:58.9
30,95,09:59.0
31,48,09:58.9
26,17,09:59.0
28,58,09:59.5
20,79,09:59.5
22,24,09:59.7
26,17,09:59.8
13,12,10:00.1
10,39,10:00.1
14,18,10:00.7
23,66,10:00.1
15,32,10:00.1
16,46,10:00.7
24,68,10:00.9
25,21,10:04.8
27,81,10:05.1
18,49,10:05.2
15,32,10:05.1
12,74,10:05.2
19,100,10:05.8
23,66,10:05.5
12,74,10:06.1
18,49,10:06.1
29,16,10:06.7
29,16,10:05.9
32,71,10:06.2
23,66,10:06.4
17,92,10:06.9
23,66,10:07.2
32,71,10:06.9
10,39,10:07.3
15,32,10:07.7
20,79,10:07.5
32,71,10:07.9
20,79,10:08.3
31,48,10:08.5
17,92,10:07.8
22,24,10:08.2
26,17,10:08.5
32,71,10:08.8
16,46,10:09.1
27,81,10:08.9
28,58,10:09.1
13,12,10:09.5
18,49,10:09.6
23,66,10:10.0
21,105,10:09.5
27,81,10:09.8
30,95,10:10.4
27,81,10:10.7
31,48,10:10.2
19,100,10:10.3
10,39,10:10.9
14,18,10:11.2
32,71,10:11.6
13,12,10:12.1
17,92,10:12.4
24,68,10:10.7
11,27,10:10.9
29,16,10:11.2
16,46,10:11.5
19,100,10:12.1
16,46,10:12.3
24,68,10:12.5
19,100,10:17.5
11,27,10:17.2
24,68,10:17.4
32,71,10:17.6
28,58,10:17.7
17,92,10:18.0
13,12,10:18.2
27,81,10:18.5
21,105,10:18.8
24,68,10:18.3
17,92,10:19.0
19,100,10:19.2
18,49,10:19.7
25,21,10:18.7
31,48,10:18.9
26,17,10:20.0
30,95,10:19.3
27,81,10:19.4
27,81,10:20.3
31,48,10:19.8
17,92,10:20.7
13,12,10:20.8
20,79,10:20.3
25,21,10:20.5
26,17,10:20.8
27,81,10:24.8
22,24,10:24.9
17,92,10:25.2
31,48,10:25.1
24,68,10:25.4
25,21,10:25.7
10,39,10:26.0
15,32,10:26.2
31,48,10:25.9
29,16,10:26.3
12,74,10:26.5
28,58,10:26.4
10,39,10:26.8
28,58,10:27.2
21,105,10:27.4
20,79,10:27.7
17,92,10:28.0
30,95,10:26.6
25,21,10:28.4
26,17,10:27.2
24,68,10:27.3
22,24,10:27.6
29,16,10:28.0
27,81,10:28.3
22,24,10:28.5
28,58,10:32.5
14,18,10:32.7
31,48,10:32.8
13,12,10:33.1
14,18,10:33.5
21,105,10:33.6
30,95,10:33.8
18,49,10:33.2
22,24,10:34.3
25,21,10:34.6
17,92,10:35.1
20,79,10:35.4
32,71,10:35.5
30,95,10:35.7
22,24,10:33.6
23,66,10:36.3
20,79,10:33.7
13,12,10:34.1
26,17,10:34.4
11,27,10:34.7
13,12,10:34.9
22,24,10:35.3
24,68,10:35.5
12,74,10:36.2
21,105,10:36.4
16,46,10:36.4
28,58,10:36.8
23,66,10:37.1
19,100,10:36.4
25,21,10:37.3
13,12,10:36.7
14,18,10:37.8
31,48,10:37.1
23,66,10:38.0
18,49,10:37.3
21,105,10:38.3
15,32,10:38.4
15,32,10:37.6
31,48,10:38.0
25,21,10:38.3
29,16,10:39.0
18,49,10:39.2
14,18,10:38.6
22,24,10:39.6
25,21,10:39.1
32,71,10:39.1
20,79,10:39.5
24,68,10:39.7
21,105,10:40.0
27,81,10:40.1
10,39,10:40.1
22,24,10:40.6
29,16,10:40.9
23,66,10:40.6
24,68,10:40.6
19,100,10:41.0
28,58,10:41.0
12,74,10:41.1
24,68,10:41.5
27,81,10:41.8
32,71,10:41.8
19,100,10:41.9
23,66,10:42.2
